date,recession_label,iip_growth_pct,cpi_yoy_pct,gdp_growth_pct,repo_rate_pct,yield_spread_bps,credit_growth_yoy_pct,unemployment_rate_pct,sentiment_score,iip_3m_rolling_avg,cpi_momentum_3m,repo_rate_change,gdp_lag1q,iip_lag1m,yield_spread_lag1,year,month,fiscal_year,finbert_composite,sent_mpc,sent_budget,sent_rbi_governor,sent_econ_survey,inr_level,inr_depreciation_3m,vix_level,vix_change,oil_price_usd,oil_change_3m,nifty_return_3m,market_stress
2024-08-01,0,0.0,3.54,5.4,6.5,103.3,17.0,5.5,0.05,3.2999999999999994,-1.29,0.0,6.7,5.0,96.9,2024,August,FY25,-0.005535,-0.0071,0.321,-0.3877,-0.1454,83.89510345458984,0.6891470104899433,13.390000343322754,0.1400003433227539,78.80000305175781,-3.45503504034409,12.006734214549963,0.3286026282182001
2024-09-01,0,3.2,3.54,5.4,6.5,96.1,17.0,5.5,0.05,2.733333333333333,-1.29,0.0,6.7,0.0,103.3,2024,September,FY25,-0.005535,-0.0071,0.321,-0.3877,-0.1454,83.71640014648438,0.3181546736372942,12.789999961853027,-0.6000003814697266,78.80000305175781,-8.806851392009063,7.497730291154769,0.26788884518038225
2024-10-01,0,3.7,6.21,6.4,6.5,111.7,16.5,5.2,0.05,2.3000000000000003,2.67,0.0,5.4,3.2,96.1,2024,October,FY25,-0.005535,-0.0071,0.321,-0.3877,-0.1454,84.08910369873047,0.41809108334143197,15.550000190734863,2.760000228881836,73.16000366210938,-9.365705456226825,-2.9890436696266454,0.5248272321312915
2024-11-01,0,5.0,6.21,6.4,6.5,95.8,16.5,5.2,0.1,3.966666666666667,2.67,0.0,5.4,3.7,111.7,2024,November,FY25,-0.005535,-0.0071,0.321,-0.3877,-0.1454,84.56189727783203,0.7947946850117571,14.430000305175781,-1.119999885559082,72.94000244140625,-7.436548709906221,-4.377893255833376,0.4515951593497598
2024-12-01,0,3.7,6.21,6.4,6.5,127.0,16.5,5.2,0.1,4.133333333333333,2.67,0.0,5.4,5.0,95.8,2024,December,FY25,-0.005535,-0.0071,0.321,-0.3877,-0.1454,85.7865982055664,2.4728703760071635,14.449999809265137,0.01999950408935547,72.94000244140625,-7.436548709906221,-8.392009022974001,0.5142260228022244
2025-01-01,0,5.2,4.26,6.5,6.5,107.6,15.2,5.0,0.1,4.633333333333334,-1.95,0.0,6.4,3.7,127.0,2025,January,FY25,-0.005535,-0.0071,0.321,-0.3877,-0.1454,86.64700317382812,3.04189171079996,16.25,1.8000001907348633,76.76000213623047,4.920719373864091,-2.879318952204124,0.7124942074698284
2025-02-01,0,2.7,3.61,6.5,6.5,94.5,15.2,5.0,0.1,3.866666666666667,-1.95,0.0,6.4,5.2,107.6,2025,February,FY25,0.022305,-0.0071,0.4138,-0.3877,-0.1454,87.3270034790039,3.2699197749631814,13.90999984741211,-2.3400001525878906,73.18000030517578,0.32903462535844863,-8.31458335137578,0.5441847886642242
2025-03-01,0,3.9,3.34,6.5,6.25,94.2,15.2,5.0,-0.37,3.9333333333333336,-1.95,-0.25,6.4,2.7,94.5,2025,March,FY25,0.022305,-0.0071,0.4138,-0.3877,-0.1454,85.53880310058594,-0.28885060156679243,12.720000267028809,-1.1899995803833008,74.73999786376953,2.467775379921666,-0.5305655693004674,0.35246894559785685
2025-04-01,0,2.6,3.16,7.4,6.25,111.6,14.5,4.9,-0.37,3.0666666666666664,-1.0999999999999996,0.0,6.5,3.9,94.2,2025,April,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,85.1707992553711,-1.703698759777672,18.219999313354492,5.499999046325684,63.119998931884766,-17.769675383981863,3.512781875428339,0.8092490476635466
2025-05-01,0,1.9,2.82,7.4,6.0,106.6,14.5,4.9,-0.2,2.8000000000000003,-0.79,-0.25,6.5,2.6,111.6,2025,May,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,85.5156021118164,-2.0742740447094565,16.079999923706055,-2.1399993896484375,63.900001525878906,-12.681058678050494,11.869087909563735,0.6415462714357596
2025-06-01,0,1.5,2.1,7.4,6.0,118.1,14.5,4.9,-0.2,2.0,-1.2399999999999998,0.0,6.5,1.9,106.6,2025,June,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,85.4552993774414,-0.09762086926367042,12.789999961853027,-3.2899999618530273,63.900001525878906,-14.503608038160454,8.493862309350163,0.3543628314819546
2025-07-01,0,4.3,2.24,7.0,5.5,117.9,14.0,4.8,0.23,2.5666666666666664,-0.92,-0.5,7.4,1.5,118.1,2025,July,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,87.714599609375,2.9867048052193645,11.539999961853027,-1.25,72.52999877929688,14.908111544119018,1.7841162009164302,0.3587430316163957
2025-08-01,0,4.1,2.12,7.0,5.5,114.7,14.0,4.8,0.23,3.2999999999999994,-0.6999999999999997,0.0,7.4,4.3,117.9,2025,August,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,88.16699981689453,3.100484168504458,11.75,0.21000003814697266,68.12000274658203,6.604070610223789,-1.3084463049418238,0.399379959214563
2025-09-01,0,4.6,2.08,7.0,5.5,109.3,14.0,4.8,-0.31,4.333333333333333,-0.02,0.0,7.4,4.1,114.7,2025,September,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,88.70449829101562,3.8022205027017364,11.069999694824219,-0.6800003051757812,67.0199966430664,4.882621350054173,-3.55037570619523,0.36737202615010145
2025-10-01,0,0.4,0.41,6.9,5.5,105.0,13.5,4.7,0.45,3.033333333333333,-1.8300000000000003,0.0,7.0,4.6,109.3,2025,October,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,88.6344985961914,1.0487410202099312,12.149999618530273,1.0799999237060547,65.06999969482422,-10.285398056013829,3.850680465358902,0.4571795686235143
2025-11-01,0,0.4,1.2,6.9,5.5,118.1,13.5,4.7,0.45,2.5,-0.9200000000000002,0.0,7.0,0.4,105.0,2025,November,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,89.34369659423828,1.3346226817148255,11.619999885559082,-0.5299997329711914,63.20000076293945,-7.222551064693617,7.271095690920926,0.4466669033933927
2025-12-01,0,0.4,0.6,6.9,5.5,133.6,13.5,4.7,0.45,0.4,-1.48,0.0,7.0,0.4,118.1,2025,December,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,89.76940155029297,1.2005064904190954,9.479999542236328,-2.140000343322754,60.849998474121094,-9.206204831380926,6.169980310110024,0.28298723769664424
2026-01-01,0,0.4,1.4,6.5,5.25,129.6,13.1,4.8,-0.89,0.4,0.99,-0.25,6.9,0.4,133.6,2026,January,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,91.68229675292969,3.438613863687201,13.630000114440918,4.15000057220459,70.69000244140625,8.636856881726796,-1.5607171453596358,0.7365839315431997
2026-02-01,0,0.4,2.1,6.5,5.25,117.5,13.1,4.8,-0.89,0.4,0.9000000000000001,0.0,6.9,0.4,129.6,2026,February,FY26,0.087325,-0.0071,0.4138,-0.0626,-0.1454,91.00740051269531,1.8621391120773545,13.699999809265137,0.06999969482421875,70.69000244140625,11.851268335520238,-3.9090974820194857,0.7090683683279763
